date,exalus,exbzus,excaus,exchus,exdnus,exhkus,exinus,exjpus,exkous,exmaus,exmxus,exnzus,exnous,exsius,exsfus,exslus,exsdus,exszus,extaus,exthus,exukus,exvzus
02/06/2016,1.3841,3.5978,1.3080,6.5815,6.6675,7.7706,67.22,108.75,1186.69,4.1480,18.632,1.4674,8.3355,1.3747,15.5910,147.550,8.3278,0.9902,32.600,35.620,0.6935,9.975
03/06/2016,1.3626,3.5332,1.2947,6.5638,6.5670,7.7683,66.99,106.88,1167.79,4.1440,18.612,1.4405,8.2017,1.3591,15.1010,146.800,8.1742,0.9781,32.280,35.340,0.6887,9.975
06/06/2016,1.3583,3.5094,1.2856,6.5611,6.5509,7.7668,66.81,107.33,1162.28,4.0950,18.614,1.4428,8.1761,1.3577,14.9605,145.550,8.1258,0.9720,32.250,35.270,0.6920,9.975
07/06/2016,1.3419,3.4604,1.2788,6.5710,6.5507,7.7664,66.64,107.30,1154.80,4.0550,18.436,1.4325,8.1332,1.3524,14.8760,145.650,8.1404,0.9663,32.160,35.210,0.6866,9.975
08/06/2016,1.3371,3.3770,1.2694,6.5600,6.5222,7.7620,66.51,106.68,1153.83,4.0600,18.125,1.4237,8.1101,1.3465,14.7125,145.400,8.1102,0.9594,32.130,35.140,0.6875,9.975
09/06/2016,1.3457,3.3934,1.2728,6.5590,6.5621,7.7619,66.68,106.54,1159.29,4.0450,18.289,1.4019,8.1486,1.3524,14.8345,145.300,8.1685,0.9639,32.270,35.140,0.6912,9.975
10/06/2016,1.3523,3.4298,1.2734,6.5590,6.5903,7.7628,66.84,107.06,1167.61,4.0640,18.526,1.4146,8.2325,1.3570,15.1055,144.900,8.2743,0.9632,32.290,35.180,0.6973,9.975
13/06/2016,1.3524,3.4599,1.2791,6.5823,6.5904,7.7621,67.17,106.07,1169.74,4.0860,18.815,1.4156,8.2787,1.3549,15.1535,144.750,8.2548,0.9662,32.370,35.170,0.7031,9.975
14/06/2016,1.3587,3.4959,1.2833,6.5930,6.6328,7.7604,67.34,106.02,1176.78,4.1030,18.979,1.4280,8.3513,1.3550,15.3035,144.800,8.3033,0.9640,32.390,35.300,0.7077,9.975
15/06/2016,1.3506,3.4715,1.2912,6.5785,6.6156,7.7601,67.08,105.87,1167.53,4.0985,18.863,1.4229,8.3130,1.3548,15.2525,144.380,8.3230,0.9647,32.310,35.270,0.7050,9.975
16/06/2016,1.3676,3.4952,1.3039,6.5899,6.6639,7.7609,67.43,104.05,1176.49,4.0990,18.988,1.4294,8.4505,1.3534,15.4485,144.760,8.4216,0.9662,32.370,35.320,0.7105,9.975
17/06/2016,1.3541,3.4301,1.2875,6.5849,6.6053,7.7613,67.11,104.20,1171.77,4.0980,18.862,1.4172,8.3841,1.3504,15.2170,145.000,8.3406,0.9610,32.340,35.230,0.7000,9.975
20/06/2016,1.3408,3.3937,1.2807,6.5768,6.5698,7.7605,67.54,104.32,1156.80,4.0620,18.666,1.4067,8.2614,1.3432,14.8215,145.500,8.2374,0.9616,32.220,35.190,0.6808,9.975
21/06/2016,1.3403,3.4038,1.2817,6.5893,6.6023,7.7585,67.73,104.56,1154.35,4.0320,18.655,1.4010,8.3092,1.3419,14.7555,145.500,8.2575,0.9596,32.150,35.250,0.6818,9.975
22/06/2016,1.3349,3.3794,1.2820,6.5750,6.5922,7.7579,67.49,104.56,1147.99,4.0320,18.530,1.3957,8.2902,1.3395,14.6300,146.850,8.2727,0.9584,32.070,35.160,0.6811,9.975
23/06/2016,1.3161,3.3440,1.2749,6.5740,6.5449,7.7568,67.29,105.90,1143.27,4.0150,18.301,1.3808,8.1661,1.3391,14.4260,146.900,8.1654,0.9566,31.990,35.150,0.6757,9.975
24/06/2016,1.3421,3.3895,1.2948,6.6150,6.6849,7.7587,67.82,102.26,1167.56,4.0900,18.855,1.4067,8.4412,1.3487,15.0000,146.600,8.4345,0.9702,32.360,35.320,0.7332,9.975
27/06/2016,1.3592,3.4025,1.3076,6.6481,6.7453,7.7605,67.92,101.66,1181.24,4.1000,19.152,1.4245,8.5699,1.3624,15.4900,147.000,8.5598,0.9787,32.530,35.340,0.7566,9.975
28/06/2016,1.3600,3.3074,1.3086,6.6450,6.7290,7.7588,67.86,102.71,1169.31,4.0700,18.910,1.4223,8.5082,1.3558,15.2180,147.450,8.5372,0.9812,32.410,35.260,0.7522,9.975
29/06/2016,1.3434,3.2386,1.2990,6.6350,6.6908,7.7587,67.42,102.68,1153.09,4.0330,18.536,1.4043,8.3763,1.3472,14.8310,146.200,8.4602,0.9794,32.270,35.160,0.7402,9.975
30/06/2016,1.3455,3.2003,1.3010,6.6459,6.7208,7.7591,67.51,102.77,1154.15,4.0250,18.494,1.4045,8.3931,1.3489,14.7755,145.200,8.5028,0.9792,32.220,35.150,0.7552,9.975
01/07/2016,1.3360,3.2448,1.2897,6.6547,6.6757,7.7581,67.24,102.55,1146.49,3.9960,18.393,1.3953,8.3279,1.3452,14.5755,145.750,8.4301,0.9730,32.200,35.030,0.7530,9.975
04/07/2016,,,,,,,,,,,,,,,14.5755,,,,,,,
05/07/2016,1.3412,3.2964,1.2950,6.6770,6.7149,7.7587,67.40,101.58,1156.79,4.0200,18.781,1.3992,8.4065,1.3508,14.7865,146.250,8.5280,0.9768,32.330,35.160,0.7680,9.975
06/07/2016,1.3314,3.3217,1.3003,6.6900,6.7172,7.7583,67.45,101.12,1160.59,4.0200,18.754,1.4025,8.4724,1.3511,14.7775,145.350,8.5276,0.9778,32.360,35.220,0.7739,9.975
07/07/2016,1.3355,3.3436,1.2984,6.6790,6.7253,7.7582,67.49,100.74,1154.89,4.0200,18.879,1.3864,8.4940,1.3490,14.7000,145.250,8.5724,0.9781,32.320,35.210,0.7736,9.975
08/07/2016,1.3229,3.2835,1.3072,6.6878,6.7403,7.7581,67.13,100.65,1148.71,4.0300,18.562,1.3712,8.5421,1.3458,14.5750,144.750,8.5984,0.9843,32.230,35.200,0.7729,9.975
11/07/2016,1.3273,3.3095,1.3125,6.6917,6.7333,7.7573,67.11,102.66,1148.97,3.9930,18.492,1.3847,8.4990,1.3510,14.4360,145.000,8.5840,0.9830,32.210,35.150,0.7701,9.975
12/07/2016,1.3104,3.2740,1.3016,6.6860,6.7172,7.7584,67.05,104.72,1146.47,3.9600,18.294,1.3691,8.4157,1.3476,14.3310,145.250,8.5203,0.9869,32.130,35.220,0.7555,9.975
13/07/2016,1.3116,3.2895,1.2962,6.6832,6.6937,7.7557,66.99,104.10,1145.01,3.9700,18.402,1.3693,8.4159,1.3463,14.4240,145.500,8.4751,0.9834,32.160,35.200,0.7587,9.975
14/07/2016,1.3103,3.2350,1.2916,6.6801,6.6958,7.7540,66.81,105.40,1130.65,3.9500,18.324,1.3891,8.3653,1.3423,14.2320,145.100,8.4823,0.9806,31.940,35.010,0.7501,9.975
15/07/2016,1.3180,3.2731,1.2978,6.6865,6.7255,7.7543,67.07,105.64,1135.49,3.9450,18.519,1.4019,8.4520,1.3479,14.3530,144.710,8.5455,0.9834,31.920,34.940,0.7579,9.975
18/07/2016,1.3163,3.2523,1.2984,6.7013,6.7159,7.7550,67.14,106.00,1134.39,3.9750,18.480,1.4051,8.4489,1.3481,14.2585,145.500,8.5505,0.9822,31.930,34.940,0.7531,9.975
19/07/2016,1.3340,3.2754,1.3027,6.6931,6.7532,7.7557,67.14,106.13,1140.56,4.0000,18.536,1.4186,8.5075,1.3533,14.3320,144.710,8.6114,0.9850,32.060,35.020,0.7620,9.975
20/07/2016,1.3358,3.2468,1.3037,6.6760,6.7590,7.7552,67.18,106.65,1142.33,4.0240,18.582,1.4219,8.4929,1.3577,14.3380,145.750,8.6003,0.9872,32.070,35.040,0.7588,9.975
21/07/2016,1.3339,3.2692,1.3056,6.6735,6.7528,7.7561,67.15,105.98,1137.31,4.0380,18.615,1.4308,8.4697,1.3560,14.2245,145.750,8.5947,0.9869,31.980,34.960,0.7567,9.975
22/07/2016,1.3417,3.2856,1.3178,6.6760,6.7815,7.7568,67.19,106.22,1137.49,4.0535,18.614,1.4306,8.5524,1.3586,14.3460,145.500,8.6603,0.9888,32.030,34.940,0.7639,9.975
25/07/2016,1.3408,3.2870,1.3224,6.6783,6.7758,7.7562,67.41,106.02,1140.80,4.0620,18.756,1.4325,8.5847,1.3623,14.3700,145.500,8.6513,0.9869,32.200,35.030,0.7616,9.975
26/07/2016,1.3305,3.2770,1.3207,6.6690,6.7735,7.7572,67.34,104.83,1137.59,4.0580,18.790,1.4209,8.5798,1.3592,14.3635,145.500,8.6568,0.9924,32.110,34.980,0.7614,9.975
27/07/2016,1.3405,3.2867,1.3221,6.6680,6.7709,7.7567,67.14,105.65,1135.09,4.0735,18.872,1.4201,8.5910,1.3584,14.3505,145.600,8.6797,0.9936,32.060,34.940,0.7637,9.975
28/07/2016,1.3314,3.2737,1.3170,6.6538,6.7041,7.7563,66.96,104.86,1124.79,4.0470,18.909,1.4134,8.5468,1.3525,14.1990,145.700,8.6243,0.9806,31.960,34.850,0.7604,9.975
29/07/2016,1.3160,3.2380,1.3040,6.6371,6.6596,7.7588,66.77,102.32,1112.89,4.0670,18.761,1.3858,8.4250,1.3431,13.8875,145.600,8.5503,0.9690,31.820,34.780,0.7536,9.975
01/08/2016,1.3215,3.2650,1.3096,6.6421,6.6557,7.7609,66.63,102.26,1106.15,4.0215,18.833,1.3897,8.4750,1.3397,13.9005,144.760,8.5701,0.9671,31.550,34.750,0.7571,9.975
02/08/2016,1.3139,3.2521,1.3087,6.6239,6.6257,7.7605,66.65,100.82,1108.35,4.0300,18.915,1.3822,8.4295,1.3384,14.0125,145.550,8.5105,0.9643,31.570,34.760,0.7504,9.975
03/08/2016,1.3172,3.2595,1.3078,6.6320,6.6583,7.7580,66.80,101.34,1116.21,4.0560,18.901,1.3961,8.4277,1.3424,13.9645,145.500,8.5207,0.9716,31.660,34.960,0.7499,9.975
04/08/2016,1.3094,3.2000,1.3025,6.6388,6.6793,7.7566,66.76,101.08,1111.99,4.0490,18.845,1.3899,8.4283,1.3417,13.6800,145.500,8.5214,0.9738,31.620,34.890,0.7609,9.975
05/08/2016,1.3132,3.1873,1.3179,6.6530,6.7112,7.7551,66.84,101.74,1114.54,4.0250,18.869,1.4010,8.4981,1.3469,13.7970,145.400,8.5634,0.9796,31.540,35.040,0.7652,9.975
08/08/2016,1.3062,3.1841,1.3162,6.6597,6.7129,7.7570,66.82,102.53,1108.24,4.0350,18.579,1.4008,8.4772,1.3481,13.6275,144.620,8.5867,0.9838,31.450,35.010,0.7668,9.975
09/08/2016,1.3026,3.1325,1.3116,6.6530,6.6939,7.7565,66.76,101.96,1101.45,4.0280,18.380,1.3931,8.3952,1.3436,13.4205,145.250,8.5314,0.9826,31.280,34.890,0.7686,9.975
10/08/2016,1.2958,3.1292,1.3059,6.6345,6.6587,7.7562,66.72,101.27,1095.84,3.9880,18.351,1.3850,8.2804,1.3400,13.3105,145.500,8.4686,0.9759,31.050,34.760,0.7693,9.975
11/08/2016,1.2970,3.1369,1.3004,6.6274,6.6603,7.7562,66.75,101.46,1097.39,4.0020,18.264,1.3808,8.2219,1.3429,13.3210,145.200,8.4306,0.9722,31.250,34.700,0.7716,9.975
12/08/2016,1.3040,3.1648,1.2943,6.6324,6.6591,7.7565,66.82,101.01,1100.79,4.0260,18.250,1.3860,8.1874,1.3456,13.5175,145.200,8.4400,0.9738,31.380,34.740,0.7732,9.975
15/08/2016,1.3009,3.1717,1.2922,6.6370,6.6430,7.7565,66.85,101.02,1095.83,4.0050,18.045,1.3852,8.2086,1.3426,13.3105,145.100,8.4542,0.9714,31.310,34.600,0.7768,9.975
16/08/2016,1.2992,3.1782,1.2861,6.6240,6.5989,7.7549,66.83,100.28,1093.95,3.9830,17.975,1.3763,8.1940,1.3390,13.3060,145.300,8.4091,0.9622,31.260,34.620,0.7681,9.975
17/08/2016,1.3125,3.2273,1.2885,6.6328,6.6058,7.7549,66.96,100.24,1114.25,4.0100,18.277,1.3852,8.2419,1.3456,13.4905,144.390,8.4384,0.9640,31.530,34.690,0.7685,9.975
18/08/2016,1.3014,3.2290,1.2777,6.6297,6.5659,7.7528,66.83,100.07,1107.41,3.9925,18.058,1.3714,8.1562,1.3398,13.3500,145.400,8.3580,0.9576,31.400,34.550,0.7606,9.975
19/08/2016,1.3123,3.2219,1.2878,6.6515,6.5699,7.7530,67.13,100.24,1116.37,4.0105,18.253,1.3759,8.2137,1.3469,13.5065,145.100,8.3781,0.9594,31.640,34.640,0.7656,9.975
22/08/2016,1.3108,3.2209,1.2942,6.6475,6.5786,7.7530,67.18,100.25,1120.93,4.0200,18.317,1.3740,8.2256,1.3506,13.5705,145.050,8.3826,0.9625,31.800,34.660,0.7614,9.975
23/08/2016,1.3103,3.2196,1.2904,6.6378,6.5828,7.7531,67.09,100.20,1116.91,4.0250,18.373,1.3686,8.2110,1.3511,13.8000,145.500,8.3781,0.9622,31.780,34.580,0.7588,9.975
24/08/2016,1.3149,3.2360,1.2939,6.6562,6.6142,7.7543,67.14,100.50,1121.34,4.0350,18.496,1.3686,8.2249,1.3552,14.1900,145.400,8.4068,0.9673,31.790,34.640,0.7555,9.975
25/08/2016,1.3139,3.2291,1.2934,6.6560,6.6028,7.7552,67.01,100.58,1115.23,4.0100,18.439,1.3704,8.2223,1.3538,14.2320,145.100,8.4132,0.9684,31.680,34.540,0.7589,9.975
26/08/2016,1.3134,3.2085,1.2944,6.6690,6.6255,7.7561,66.98,101.20,1111.47,4.0130,18.295,1.3695,8.2343,1.3548,14.1205,145.250,8.4464,0.9718,31.640,34.610,0.7594,9.975
29/08/2016,1.3200,3.2436,1.3018,6.6775,6.6571,7.7552,67.15,102.13,1121.53,4.0425,18.563,1.3785,8.2881,1.3602,14.3925,145.600,8.4767,0.9780,31.700,34.550,0.7640,9.975
30/08/2016,1.3305,3.2525,1.3075,6.6778,6.6755,7.7578,67.14,102.92,1118.27,4.0480,18.785,1.3847,8.3362,1.3638,14.4850,144.710,8.5389,0.9822,31.740,34.580,0.7643,9.975
31/08/2016,1.3300,3.2470,1.3122,6.6776,6.6764,7.7568,66.94,103.38,1115.98,4.0480,18.849,1.3780,8.3438,1.3630,14.6985,145.300,8.5689,0.9830,31.740,34.620,0.7617,9.975
01/09/2016,1.3259,3.2460,1.3107,6.6713,6.6476,7.7570,66.85,103.22,1116.89,4.0740,18.826,1.3732,8.3256,1.3593,14.6845,145.300,8.5504,0.9792,31.720,34.590,0.7534,9.975
02/09/2016,1.3233,3.2480,1.2998,6.6790,6.6678,7.7555,66.60,104.18,1114.87,4.0830,18.644,1.3725,8.3206,1.3594,14.4705,145.500,8.5886,0.9804,31.660,34.580,0.7519,9.975
05/09/2016,,,,,,,,,,,,,,,14.4705,,,,,,,
06/09/2016,1.3031,3.2217,1.2843,6.6722,6.6223,7.7549,66.28,102.28,1093.04,4.0780,18.339,1.3501,8.1862,1.3476,14.0630,145.300,8.4765,0.9718,31.180,34.590,0.7447,9.975
07/09/2016,1.3029,3.2223,1.2895,6.6600,6.6239,7.7553,66.42,101.72,1090.03,4.0550,18.351,1.3421,8.1839,1.3465,14.0500,145.100,8.4443,0.9702,31.240,34.630,0.7497,9.975
08/09/2016,1.3045,3.1962,1.2910,6.6640,6.6117,7.7565,66.52,102.28,1095.27,4.0400,18.610,1.3503,8.1934,1.3492,14.1130,145.100,8.4483,0.9726,31.320,34.770,0.7518,9.975
09/09/2016,1.3247,3.2687,1.3034,6.6778,6.6368,7.7570,66.76,102.86,1106.83,4.0675,18.840,1.3631,8.2573,1.3592,14.3910,144.800,8.4995,0.9770,31.580,34.830,0.7543,9.975
12/09/2016,1.3287,3.2762,1.3076,6.6788,6.6284,7.7579,66.79,101.96,1112.03,4.0675,19.071,1.3659,8.2301,1.3591,14.3900,144.620,8.4992,0.9736,31.700,34.880,0.7511,9.975
13/09/2016,1.3387,3.3144,1.3167,6.6782,6.6203,7.7584,67.03,102.14,1124.61,4.1050,19.165,1.3770,8.2491,1.3660,14.4735,144.800,8.5072,0.9740,31.770,34.930,0.7585,9.975
14/09/2016,1.3360,3.3196,1.3187,6.6707,6.6040,7.7582,66.78,102.33,1123.81,4.1210,19.208,1.3691,8.2232,1.3629,14.2550,145.500,8.4628,0.9708,31.680,34.870,0.7573,9.975
15/09/2016,1.3312,3.3274,1.3145,6.6707,6.6200,7.7580,66.84,102.24,1122.83,4.1370,19.243,1.3684,8.2309,1.3627,14.1875,145.400,8.4753,0.9714,31.680,34.900,0.7567,9.975
16/09/2016,1.3353,3.2923,1.3212,6.6707,6.6744,7.7585,67.10,102.36,1127.37,4.1370,19.665,1.3753,8.3020,1.3681,14.2265,144.900,8.5761,0.9794,31.700,34.920,0.7639,9.975
19/09/2016,1.3228,3.2565,1.3180,6.6650,6.6648,7.7578,66.94,101.82,1117.44,4.1330,19.621,1.3667,8.2822,1.3605,14.0050,145.100,8.5483,0.9798,31.370,34.770,0.7662,9.975
20/09/2016,1.3242,3.2633,1.3228,6.6700,6.6724,7.7574,66.97,101.66,1117.34,4.1370,19.849,1.3656,8.2961,1.3621,13.8550,145.700,8.5801,0.9781,31.310,34.760,0.7708,9.975
21/09/2016,1.3177,3.2393,1.3186,6.6695,6.6772,7.7559,66.99,100.62,1112.17,4.1350,19.843,1.3646,8.2941,1.3577,13.6800,145.800,8.5831,0.9758,31.280,34.700,0.7705,9.975
22/09/2016,1.3082,3.2092,1.3036,6.6630,6.6390,7.7556,66.60,100.80,1100.59,4.1060,19.555,1.3671,8.1070,1.3558,13.6075,145.800,8.5322,0.9678,31.300,34.590,0.7638,9.975
23/09/2016,1.3122,3.2270,1.3163,6.6690,6.6427,7.7565,66.66,101.04,1102.21,4.1100,19.736,1.3822,8.1099,1.3592,13.6900,145.800,8.5457,0.9702,31.340,34.630,0.7717,9.975
26/09/2016,1.3086,3.2345,1.3196,6.6683,6.6117,7.7556,66.56,100.34,1106.99,4.1260,19.861,1.3736,8.0889,1.3593,13.6750,146.150,8.5175,0.9668,31.410,34.610,0.7705,9.975
27/09/2016,1.3058,3.2364,1.3247,6.6691,6.6483,7.7542,66.50,100.36,1099.22,4.1220,19.465,1.3710,8.1532,1.3609,13.4800,145.750,8.6120,0.9718,31.370,34.590,0.7689,9.975
28/09/2016,1.3057,3.2468,1.3237,6.6730,6.6540,7.7534,66.50,100.57,1096.73,4.1360,19.512,1.3785,8.0828,1.3617,13.6825,145.900,8.5889,0.9724,31.350,34.600,0.7695,9.975
29/09/2016,1.3028,3.2276,1.3101,6.6650,6.6274,7.7552,66.72,101.48,1097.39,4.1220,19.383,1.3727,8.0040,1.3621,13.8550,146.100,8.5435,0.9655,31.350,34.640,0.7698,9.975
30/09/2016,1.3043,3.2434,1.3115,6.6685,6.6249,7.7555,66.58,101.21,1097.98,4.1320,19.336,1.3717,7.9897,1.3628,13.7200,146.200,8.5726,0.9694,31.270,34.600,0.7683,9.975
03/10/2016,1.3048,3.2333,1.3138,6.6685,6.6401,7.7557,66.52,101.54,1104.79,4.1320,19.335,1.3768,7.9725,1.3658,13.6450,146.250,8.5641,0.9740,31.360,34.650,0.7788,9.975
04/10/2016,1.3082,3.2339,1.3171,6.6685,6.6359,7.7563,66.49,102.66,1110.77,4.1250,19.236,1.3801,7.9934,1.3701,13.7300,146.100,8.5838,0.9780,31.430,34.750,0.7846,9.975
05/10/2016,1.3127,3.2326,1.3177,6.6685,6.6460,7.7572,66.53,103.53,1114.53,4.1350,19.246,1.3941,8.0317,1.3701,13.7150,146.100,8.5989,0.9770,31.450,34.840,0.7846,9.975
06/10/2016,1.3193,3.2309,1.3209,6.6685,6.6691,7.7575,66.70,104.02,1114.53,4.1400,19.232,1.3965,8.0431,1.3726,13.8550,146.150,8.6246,0.9798,31.500,34.860,0.7907,9.975
07/10/2016,1.3235,3.2296,1.3306,6.6685,6.6693,7.7583,66.61,103.42,1115.95,4.1550,19.333,1.4047,8.1198,1.3755,13.9325,146.250,8.6616,0.9806,31.470,34.920,0.8042,9.975
10/10/2016,,,,,,,,,,,,,,,13.9325,,,,,,,
11/10/2016,1.3254,3.2111,1.3235,6.7190,6.7268,7.7600,66.81,103.36,1124.21,4.1700,18.969,1.4150,8.1872,1.3784,14.3600,146.450,8.8172,0.9878,31.640,35.430,0.8185,9.975
12/10/2016,1.3240,3.2111,1.3277,6.7180,6.7531,7.7571,66.85,104.48,1127.23,4.1900,18.999,1.4188,8.2290,1.3853,14.2550,146.800,8.8306,0.9902,31.630,35.620,0.8200,9.975
13/10/2016,1.3231,3.1990,1.3219,6.7248,6.7387,7.7562,66.84,103.62,1133.31,4.2110,19.044,1.4122,8.1870,1.3838,14.2225,146.600,8.8050,0.9870,31.740,35.390,0.8196,9.975
14/10/2016,1.3141,3.1975,1.3169,6.7277,6.7726,7.7587,66.69,104.10,1133.13,4.1980,19.048,1.4110,8.2257,1.3901,14.2475,146.550,8.8353,0.9902,31.760,35.310,0.8204,9.975
17/10/2016,1.3113,3.1985,1.3135,6.7350,6.7652,7.7591,66.80,103.96,1137.61,4.2150,18.885,1.4017,8.1820,1.3891,14.1450,146.800,8.8135,0.9880,31.790,35.260,0.8206,9.975
18/10/2016,1.3023,3.1787,1.3105,6.7401,6.7658,7.7586,66.71,103.80,1123.75,4.1925,18.658,1.3854,8.1468,1.3848,13.8900,146.750,8.8087,0.9886,31.530,35.020,0.8123,9.975
19/10/2016,1.2962,3.1677,1.3105,6.7370,6.7859,7.7574,66.64,103.30,1120.01,4.1900,18.561,1.3845,8.1423,1.3865,13.8600,146.900,8.8431,0.9894,31.440,34.870,0.8144,9.975
20/10/2016,1.3089,3.1548,1.3197,6.7439,6.8036,7.7577,66.83,103.92,1128.39,4.1810,18.591,1.3883,8.1841,1.3912,13.9125,146.700,8.8577,0.9916,31.580,34.960,0.8159,9.975
21/10/2016,1.3163,3.1590,1.3324,6.7654,6.8453,7.7576,66.94,103.96,1137.17,4.1830,18.632,1.3978,8.2636,1.3954,14.0275,147.000,8.9297,0.9951,31.750,35.140,0.8190,9.975
24/10/2016,1.3153,3.1255,1.3387,6.7728,6.8314,7.7576,66.89,104.20,1135.40,4.1750,18.584,1.4019,8.2463,1.3939,13.9175,146.900,8.9039,0.9920,31.680,35.040,0.8194,9.975
25/10/2016,1.3068,3.1142,1.3333,6.7780,6.8296,7.7569,66.80,104.25,1129.89,4.1550,18.485,1.3951,8.2593,1.3906,13.7750,147.100,8.9224,0.9940,31.530,34.900,0.8221,9.975
26/10/2016,1.3060,3.1320,1.3361,6.7706,6.8141,7.7560,66.83,104.42,1134.94,4.1590,18.668,1.3974,8.2620,1.3898,13.8775,147.100,8.8994,0.9927,31.590,34.990,0.8174,9.975
27/10/2016,1.3148,3.1494,1.3385,6.7819,6.8214,7.7545,66.85,105.14,1145.85,4.1820,18.814,1.4039,8.2536,1.3953,13.8600,147.500,9.0646,0.9940,31.700,35.090,0.8215,9.975
28/10/2016,1.3196,3.1833,1.3383,6.7760,6.8027,7.7536,66.78,105.40,1146.49,4.1970,18.717,1.3998,8.2647,1.3938,13.8325,147.600,9.0353,0.9932,31.610,35.060,0.8227,9.975
31/10/2016,1.3139,3.1658,1.3403,6.7735,6.7900,7.7549,66.72,105.07,1145.37,4.1900,18.790,1.3974,8.2501,1.3917,13.4850,147.600,9.0207,0.9890,31.540,34.990,0.8189,9.975
01/11/2016,1.3057,3.2342,1.3377,6.7630,6.7359,7.7546,66.70,104.59,1142.68,4.1790,19.100,1.3935,8.1986,1.3887,13.5750,147.500,8.9479,0.9790,31.540,35.010,0.8185,9.975
02/11/2016,1.3043,3.2364,1.3387,6.7606,6.6914,7.7552,66.66,103.22,1148.39,4.1890,19.391,1.3706,8.1826,1.3826,13.5100,147.750,8.8938,0.9701,31.520,34.950,0.8120,9.975
03/11/2016,1.3019,3.2386,1.3384,6.7612,6.7059,7.7547,66.68,103.17,1142.68,4.1850,19.226,1.3657,8.1660,1.3843,13.4750,147.500,8.9318,0.9746,31.540,34.950,0.8030,9.975
04/11/2016,1.3040,3.2411,1.3413,6.7534,6.6890,7.7559,66.75,103.02,1142.68,4.1790,19.118,1.3678,8.1751,1.3832,13.6100,147.500,8.9543,0.9682,31.540,35.010,0.7971,9.975
07/11/2016,1.2987,3.1978,1.3380,6.7740,6.7414,7.7561,66.73,104.60,1141.27,4.2070,18.637,1.3654,8.2355,1.3902,13.3425,147.750,9.0272,0.9758,31.450,35.010,0.8063,9.988
08/11/2016,1.2932,3.1801,1.3335,6.7840,6.7445,7.7550,66.39,104.98,1131.39,4.2000,18.435,1.3596,8.2277,1.3890,13.2725,147.500,9.0102,0.9757,31.410,34.960,0.8083,9.975
09/11/2016,1.3031,3.2163,1.3406,6.7769,6.7950,7.7552,66.48,104.84,1150.64,4.2240,19.775,1.3695,8.2885,1.3953,13.4750,147.600,9.0293,0.9812,31.530,34.940,0.8017,9.975
10/11/2016,1.3175,3.3653,1.3474,6.7987,6.8389,7.7562,66.86,106.56,1162.11,4.2700,20.494,1.3885,8.3883,1.4089,14.0425,147.400,9.0874,0.9878,31.770,35.190,0.7985,9.975
11/11/2016,,,,,,,,,,,,,,,14.0425,,,,,,,
14/11/2016,1.3277,3.4485,1.3581,6.8447,6.9422,7.7581,67.78,108.30,1171.25,4.3250,20.842,1.4114,8.4973,1.4175,14.3700,147.300,9.1669,0.9978,31.990,35.500,0.8020,9.975
15/11/2016,1.3263,3.4479,1.3468,6.8556,6.9408,7.7575,67.80,108.94,1170.21,4.3400,20.345,1.4094,8.4359,1.4154,14.2000,147.750,9.1814,1.0015,31.830,35.440,0.8050,9.975
16/11/2016,1.3348,3.4198,1.3415,6.8770,6.9557,7.7575,68.07,109.16,1172.41,4.3450,20.272,1.4126,8.4915,1.4148,14.2950,147.750,9.1849,1.0019,31.850,35.470,0.8032,9.975
17/11/2016,1.3414,3.4134,1.3429,6.8674,6.9833,7.7568,67.93,109.64,1176.03,4.3456,20.185,1.4168,8.5061,1.4177,14.3050,147.750,9.2191,1.0048,31.930,35.450,0.8032,9.975
18/11/2016,1.3615,3.3894,1.3518,6.8873,7.0193,7.7572,68.12,110.51,1177.71,4.4140,20.425,1.4229,8.5850,1.4255,14.3800,148.000,9.2515,1.0094,32.010,35.540,0.8112,9.975
21/11/2016,1.3592,3.3585,1.3432,6.8918,7.0208,7.7555,68.23,111.12,1178.51,4.4170,20.488,1.4170,8.5630,1.4260,14.2675,147.950,9.2494,1.0112,31.890,35.520,0.8017,9.975
22/11/2016,1.3535,3.3595,1.3444,6.8880,7.0058,7.7557,68.40,110.98,1173.25,4.4170,20.513,1.4188,8.5354,1.4246,14.1325,148.000,9.2267,1.0100,31.850,35.490,0.8049,9.975
23/11/2016,1.3530,3.3945,1.3467,6.9195,7.0451,7.7561,68.86,112.58,1181.57,4.4400,20.653,1.4265,8.6025,1.4325,14.2025,148.000,9.2686,1.0156,31.990,35.690,0.8027,9.975
24/11/2016,,,,,,,,,,,,,,,14.2025,,,,,,,
25/11/2016,1.3468,3.4229,1.3512,6.9176,7.0221,7.7553,68.59,113.17,1174.99,4.4530,20.651,1.4194,8.5757,1.4287,14.1050,148.200,9.2289,1.0136,31.850,35.610,0.8024,9.975
28/11/2016,1.3373,3.3871,1.3401,6.9055,7.0341,7.7555,68.56,112.36,1170.53,4.4600,20.574,1.4158,8.5702,1.4260,13.7325,148.200,9.2275,1.0158,31.760,35.600,0.8057,9.975
29/11/2016,1.3389,3.4011,1.3435,6.8933,7.0013,7.7562,68.64,112.78,1169.99,4.4640,20.595,1.4047,8.5460,1.4263,13.8800,148.400,9.1902,1.0132,31.820,35.660,0.7997,9.975
